filename,text_chunk,author
ANDROMAQUE.pdf,dattraits amour ferme ses yeux scène iv pyrrhus oreste phoenix pyrrhus je vous cherchais seigneur,Racine
PLAIDEURS.pdf,comtesse de pimbesche elle vient pour affaire qui presse scène vii chicanneau la comtesse,Racine
BERENICE.pdf,quelque jour payer leur patience que noserontils point alors me demander maintiendraije des lois,Racine
CID.pdf,cour les va combattre sur la frontière et ainsi le premier acteur les va chercher et leur donne,Corneille
MENTEUR.pdf,la voix clarice nous diraitil bien vrai pour la première fois dorante pour me venger de vous jeus,Corneille
CINNA.pdf,chers amis ce qui me met en peine vous qui me tenez lieu dagrippe et de mécène pour résoudre ce,Corneille
ATHALIE.pdf,hait surtout josabet votre fidèle épouse si du grand prêtre aaron joad est successeur,Racine
IPHIGENIE.pdf,ce triste abaissement convient à ma fortune heureuse si mes pleurs vous peuvent attendrir une mère,Racine
ANDROMAQUE.pdf,amant qui plaît pourquoi tant de fierté hermione hélas pour mon malheur je lai trop écouté je nai,Racine
PHEDRE.pdf,rougir de mon oisiveté depuis plus de six mois éloigné de mon père jignore le destin dune tête si,Racine
CID.pdf,à chaque jour chaque instant pour rehausser ma gloire la france par sa frontière met lauriers sur,Corneille
POLYEUCTE.pdf,prennent pour une aventure de roman lun et lautre de ces effets seraient dangereux en cette,Corneille
PHEDRE.pdf,éternelle de lavoir fait répandre à la main paternelle thésée non madame en mon sang ma main na,Racine
IPHIGENIE.pdf,faut aimer autant que je vous aime pour avoir pu souffrir tous les noms odieux dont votre amour le,Racine
ILLUSIONCOMIQUE.pdf,ma vue attachait tes plaisirs et tu me suivais moins que tes propres désirs jétais lors peu de,Corneille
CINNA.pdf,pensais la résoudre à cet enlèvement sous lespoir du retour pour venger son amant mais au lieu de,Corneille
CINNA.pdf,perire te tam multorum interest quis finis erit suppliciorum quis sanguinis ego sum nobilibus,Corneille
MITHRIDATE.pdf,barrière un autre bataillon sest avancé vers nous les romains pour le joindre ont suspendu leurs,Racine
ANDROMAQUE.pdf,vous mande un père hermione dans ses retardements si pyrrhus persévère à la mort du troyen sil ne,Racine
CID.pdf,répondez don diègue quon est digne denvie lorsquen perdant la force on perd aussi la vie et quun,Corneille
MITHRIDATE.pdf,ne mit à des vaincus les armes à la main surtout jadmire en vous ce coeur infatigable qui semble,Racine
BERENICE.pdf,vous chercher pensezvous quoubliant ma fortune passée sur ma seule grandeur jarrête ma pensée et,Racine
ATHALIE.pdf,estce assez de leur zèle doutezvous quathalie au premier bruit semé quun fils dochosias est ici,Racine
ANDROMAQUE.pdf,qui le tue cléone je vous obéirai mais questce que je vois ô dieux qui laurait cru madame cest le,Racine
PLACEROYALE.pdf,rien garder ne mayant rien promis il vaut mieux que ma flamme à son tour te la cède mais derechef,Corneille
ILLUSIONCOMIQUE.pdf,il nest point à leur gré de crime qui légale cest vol cest perfidie assassinat poison cest,Corneille
MORTPOMPEE.pdf,quauparavant le trône où je me sieds mabaisse en mélevant et ces marques dhonneur comme titres,Corneille
HORACE.pdf,les rend malheureux on perd tout quand on perd un ami si fidèle mais flavian mapporte ici quelque,Corneille
ANDROMAQUE.pdf,il vous cherche scène vi pyrrhus aandromaque phoenix céphise pyrrhus à phoenix où donc est la,Racine
CINNA.pdf,acte i scène première émilie impatients désirs dune illustre vengeance dont la mort de mon père a,Corneille
BERENICE.pdf,publique parlez quentendezvous paulin jentends de tous côtés publier vos vertus seigneur et ses,Racine
MENTEUR.pdf,joignez à ces noms celui de votre amant je fais par cet hymen banqueroute à tous autres jévite tous,Corneille
PHEDRE.pdf,fatal hymen je cultivais les fruits vaines précautions cruelle destinée par mon époux luimême à,Racine
PLACEROYALE.pdf,fait point de peur à moi ne tiendra pas que la beauté que jaime ne me quitte bientôt pour un autre,Corneille
MORTPOMPEE.pdf,cest beaucoup que pour vous jose épargner le roi et si mes feux nétaient scène iv césar cornélie,Corneille
BRITANNICUS.pdf,britannicus je ne sais pas du moins épier ses discours je la laisse expliquer sur tout ce qui me,Racine
MENTEUR.pdf,dorante avant quavec toute autre on me puisse engager je serai marié si lon veut en alger clarice,Corneille
POLYEUCTE.pdf,pouvez savoir que nos deux nations nont pas sur ce sujet mêmes impressions un songe en notre esprit,Corneille
CINNA.pdf,perte à ce prix qui ne semble légère et quand son assassin tombe sous notre effort doiton,Corneille
POLYEUCTE.pdf,polyeucte les bontés de mon dieu sont bien plus à chérir il môte des périls que jaurais pu courir,Corneille
POLYEUCTE.pdf,se courrouce heureuse cruauté dont la suite est si douce donne la main pauline apportez des liens,Corneille
BERENICE.pdf,coeur phénice naura point de réponse à me rendre titus lingrat titus na point voulu lentendre il,Racine
MORTPOMPEE.pdf,temps de chaque chose ordonne et fait le prix ptolémée votre façon dagir le fait assez connaître,Corneille
BRITANNICUS.pdf,éditions et et jamais lempereur nest absent de ces lieux donnent même au lieu de mêmes britannicus,Racine
HORACE.pdf,variante en annexe je suis romaine hélas puisque son époux lest lhymen me fait de rome embrasse,Corneille
ATHALIE.pdf,que ceux de cette famille lesquels pussent exercer la sacrificature les lévites leur étaient,Racine
BERENICE.pdf,chargé arsace seigneur vous connaissez ma prompte obéissance ostie port de rome situé à km au des,Racine
BAJAZET.pdf,peuple que dans ses murs renferme ce palais et dont à ma faveur les âmes asservies mont vendu dès,Racine
RODOGUNE.pdf,laisser votre ouvrage imparfait et ui dénier la continuation des grâces dont vous lui avez été si,Corneille
ANDROMAQUE.pdf,temple où ce fils doit mattendre et là vous me verrez soumis ou furieux vous couronner madame ou le,Racine
RODOGUNE.pdf,heureux des rois rodogune prince le voulezvous antiochus cest notre unique envie rodogune je verrai,Corneille
ILLUSIONCOMIQUE.pdf,aventure et sy rendit ainsi là comme on vit desprit il en vécut aussi dedans saintinnocent il se,Corneille
PHEDRE.pdf,grandeur dâme avec laquelle il épargne lhonneur de phèdre et se laisse opprimer sans laccuser,Racine
CINNA.pdf,destin des grandeurs souveraines que leurs plus grands bienfaits nattirent que des haines et si,Corneille
ILLUSIONCOMIQUE.pdf,vous trouverez marqué ensuite de cette épître ce nest pas que jy aie employé toutes les fautes qui,Corneille
CINNA.pdf,du souverain émilie aussi dans le discours que vous venez dentendre je parlais pour laigrir et non,Corneille
HORACE.pdf,soupçons dun sujet trop léger le jour dune bataille est mal propre à changer dun nouveau trait,Corneille
ANDROMAQUE.pdf,lépire il les peut attirer prévenezles,Racine
PLAIDEURS.pdf,scène iv chicanneau lintimé lintimé or ça verbalisons chicanneau monsieur de grâce excusezla elle,Racine
IPHIGENIE.pdf,ulysse le suit scène ii agamemnon achille ulysse agamemnon quoi seigneur se peutil que dun cours si,Racine
PLAIDEURS.pdf,supplice si vous êtes pressé de rendre la justice il ne faut point sortir pour cela de chez vous,Racine
HORACE.pdf,julie il ne vous a fait peur que pour vous faire grâce adieu je vais savoir comme enfin tout se,Corneille
PHEDRE.pdf,être une de ces pécheresses repentantes comme on en vit quelquesunes à versailles qui après avoir,Racine
IPHIGENIE.pdf,découvre à nos yeux je lattendais partout et dun regard timide sans cesse parcourant les chemins de,Racine
MENTEUR.pdf,conseil vabois à paris chez antoire de sommaville en la galerie des merciers à lecu de france et,Corneille
PHEDRE.pdf,lumière jai vu lever le bras jai couru la sauver moi seule à votre amour jai su la conserver et,Racine
POLYEUCTE.pdf,perdre il faut que je vous donne que je serve un rival lorsquil vous abandonne et que par un cruel,Corneille
BERENICE.pdf,partir tout à lheure et je pars,Racine
POLYEUCTE.pdf,requis de faire pour lexécution des présentes tous exploits nécessaires sans demander autre,Corneille
MENTEUR.pdf,alcippe à philiste magnifique philsite à alcippe et par qui alcippe à philiste cest de quoi je suis,Corneille
BAJAZET.pdf,diraije enfin maître de leur suffrage peutêtre avec le temps joserai davantage ne précipitons rien,Racine
BAJAZET.pdf,dictionnaire de lacadémie française ac suivi de lannée de son édition le dictionnaire demile littré,Racine
MORTPOMPEE.pdf,à césar par un lâche artifice rome de ton pompée a fait un sacrifice et je nentrerai point dans tes,Corneille
POLYEUCTE.pdf,ainsi que quand la compréhension est sérieusement remise en cause une note lindique dans les cas,Corneille
ILLUSIONCOMIQUE.pdf,qui vous importune et dun rival puissant les biens et la grandeur obtiennent moins sur vous que ma,Corneille
HORACE.pdf,supportés en un commencement de pièce où laction nest pas encore échauffée mais le cinquième acte,Corneille
POLYEUCTE.pdf,yeux dinconstantes images douce tranquillité que je nose espérer que ton divin rayon tarde à les,Corneille
PHEDRE.pdf,hippolyte ne veut point laborder phèdre fille de minos et de pasiphaé brûlée de la passion la plus,Racine
ATHALIE.pdf,naccable point ses frères joad mais sur lun de ces rois sil fallait vous régler à qui,Racine
HORACE.pdf,comme le succès passait mon espérance jabandonnai mon âme à des ravissements qui passaient les,Corneille
CINNA.pdf,tourments et souffrez que je meure aux yeux de ces amants jai trahi mon ami ma maîtresse mon maître,Corneille
PHEDRE.pdf,première fois le janvier au collège de saintcyr athalie représentée pour le première fois le,Racine
RODOGUNE.pdf,hasard tous les biens que jespère et ne puis être heureux sans le malheur dun frère mais dun frère,Corneille
BRITANNICUS.pdf,vos genoux je viens de le surprendre mais il aurait aussi quelque grâce à me rendre ce lieu le,Racine
MORTPOMPEE.pdf,donc de césar lamante et lennemie cléopâtre je lui garde ma flamme exempte dinfamie un coeur digne,Corneille
BERENICE.pdf,sort dun long siège douteux sur leur triple rempart les ennemis tranquilles contemplaient sans,Racine
BRITANNICUS.pdf,mains vous assure aujourdhui du reste des romains vos ennemis déchus de leur vaine espérance sont,Racine
MITHRIDATE.pdf,xipharès quelle marque grands dieux dun amour déplorable combien en un moment heureux et misérable,Racine
CID.pdf,offerte fais devoir à ton roi son salut à ta perte mais reviensen plutôt les palmes sur le front ne,Corneille
MORTPOMPEE.pdf,icon c j caesaris velleius paterculus lib ii cap xli hic nobilissima juliorum genitus familia et,Corneille
HORACE.pdf,quon sestime heureux et si lon nest barbare on nest point généreux dégénérons mon coeur dun si,Corneille
POLYEUCTE.pdf,sortir de ce lieu quon lui donne la mort albin votre ordre est rigoureux félix il faut que je le,Corneille
HORACE.pdf,deux renonce aux honneurs dun tel choix sabine variante le vers de léd quoi dans leur dureté ces,Corneille
BERENICE.pdf,titus faibles amusements dune douleur si grande je connais bérénice et ne sais que trop bien que,Racine
RODOGUNE.pdf,cest à lui pleinement que je veux me donner de celui que je crains si je suis le partage je saurai,Corneille
RODOGUNE.pdf,lautre frère trouve encore les appas quavait trouvés leur père la reine envoie en vain pour se,Corneille
BRITANNICUS.pdf,changement soit bien plus considérable dans la chronologie où lon suppute les temps par les années,Racine
POLYEUCTE.pdf,sont dun ordre trop haut pour de telles bassesses ils se verront au temple en hommes généreux mais,Corneille
PLACEROYALE.pdf,sur ta table de ta fidélité la preuve indubitable lis mais ne rougis point et me soutiens encore,Corneille
CINNA.pdf,vos desseins ni ce qui mest promis et leur parlant tantôt des misères romaines je leur ai tu la,Corneille
PLAIDEURS.pdf,extravagante chicanneau parbleu cest ma comtesse lintimé elle est votre servante chicanneau je suis,Racine
IPHIGENIE.pdf,autour de votre fille tous ses amis pour lui prêts à se dévouer le triste agamemnon qui nose,Racine
BAJAZET.pdf,nantouillet est du nombre de ces personnes et cest à lui que je suis redevable de cette histoire et,Racine
ATHALIE.pdf,dathan doëg achitophel les chiens à qui son bras a livré jézabel attendant que sur toi sa fureur se,Racine
MENTEUR.pdf,courage et naviez lun ni lautre aucun désavantage je rends grâces au ciel de ce quil a permis que,Corneille
POLYEUCTE.pdf,de pareils changements ne vont point sans miracle sans doute vos chrétiens quon persécute en vain,Corneille
BRITANNICUS.pdf,jai vu sur ma ruine élever linjustice de mes persécuteurs jai vu le ciel complice tant dhorreurs,Racine
PLACEROYALE.pdf,deux crimes égale puisque cest pour lui que je suis déloyale lamour ma fait trahir qui nen,Corneille
BAJAZET.pdf,tandis quelle montre au peuple épouvanté du prophète divin létendard redouté quà marcher sur mes,Racine
ATHALIE.pdf,joas en diligence de là du nouveau prince intrépides soldats marchons en invoquant larbitre des,Racine
CINNA.pdf,principalement le dictionnaire universel antoine furetière f le dictionnaire de richelet r mais,Corneille
BRITANNICUS.pdf,quen mourant je te laisse tranquille rome ce ciel ce jour que tu reçus de moi partout à tout moment,Racine
HORACE.pdf,après ce lâche tour met dautant plus ma honte avec la sienne au jour jen romprai bien le cours et,Corneille
PLAIDEURS.pdf,je suis prend en cachette celui contre lequel je parle lon décrète on le prend avocat pour et,Racine
CINNA.pdf,cinna moi seigneur moi que jeusse une âme si traîtresse quun si lâche dessein auguste tu tiens mal,Corneille
ATHALIE.pdf,oubli trop ingrat a payé ses bienfaits jéhu laisse dachab laffreuse fille en paix suit des rois,Racine
CID.pdf,flamme assez longtemps nait combattu pour toi juge de son pouvoir dans une telle offense jai pu,Corneille
BAJAZET.pdf,indigne honneur mavaistu réservée traîneraisje en ces lieux un sort infortuné vil rebut dun ingrat,Racine
CINNA.pdf,sont les devoirs dun prince en cette conjoncture tout son peuple est blessé par un tel attentat et,Corneille
BRITANNICUS.pdf,madame nos malheurs trouvent des coeurs sensibles vos amis et les miens jusqualors si secrets,Racine
HORACE.pdf,permettezmoi tulle valère cest assez vos discours par les leurs ne sont pas effacés jen garde en,Corneille
RODOGUNE.pdf,limpuissance de mes expressions et trouvez bon que demeurant dans un respectueux silence je najoute,Corneille
